model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
res2net50_26w_6s.in1k,224,6.5333,93.4667,31.4533,68.5467,37.05,0.875,bilinear
hardcorenas_d.miil_green_in1k,224,6.5333,93.4667,32.1333,67.8667,7.5,0.875,bilinear
legacy_seresnext26_32x4d.in1k,224,6.52,93.48,33.0267,66.9733,16.79,0.875,bicubic
dla60x.in1k,224,6.4533,93.5467,33.9733,66.0267,17.35,0.875,bilinear
tf_efficientnet_b1.in1k,240,6.44,93.56,32.1333,67.8667,7.79,0.882,bicubic
repghostnet_150.in1k,224,6.4267,93.5733,32.1333,67.8667,6.58,0.875,bicubic
ghostnetv3_100.in1k,224,6.4133,93.5867,31.8667,68.1333,8.13,0.875,bicubic
skresnet34.ra_in1k,224,6.4133,93.5867,31.4933,68.5067,22.28,0.875,bicubic
cs3darknet_m.c2ns_in1k,256,6.4,93.6,33.4133,66.5867,9.31,0.887,bicubic
regnetx_080.pycls_in1k,224,6.4,93.6,32.3067,67.6933,39.57,0.875,bicubic
resnet34d.ra2_in1k,224,6.3733,93.6267,31.64,68.36,21.82,0.875,bicubic
hgnetv2_b0.ssld_stage2_ft_in1k,224,6.36,93.64,33.2267,66.7733,6.0,0.965,bicubic
regnety_004.tv2_in1k,224,6.3467,93.6533,30.4133,69.5867,4.34,0.965,bicubic
resnetv2_34.ra4_e3600_r224_in1k,224,6.3467,93.6533,30.8133,69.1867,21.8,0.9,bicubic
resnet50.a3_in1k,224,6.3333,93.6667,31.5467,68.4533,25.56,0.95,bicubic
repvgg_b1.rvgg_in1k,224,6.32,93.68,33.6133,66.3867,57.42,0.875,bilinear
ecaresnet50t.a3_in1k,160,6.2933,93.7067,30.3867,69.6133,25.57,0.95,bicubic
resnet18.fb_swsl_ig1b_ft_in1k,224,6.2267,93.7733,31.28,68.72,11.69,0.875,bilinear
resnet101.a3_in1k,160,6.2,93.8,28.88,71.12,44.55,0.95,bicubic
edgenext_x_small.in1k,256,6.16,93.84,29.6267,70.3733,2.34,0.9,bicubic
resnet26d.bt_in1k,288,6.1467,93.8533,32.8533,67.1467,16.01,0.95,bicubic
pit_ti_224.in1k,224,6.0667,93.9333,30.0667,69.9333,4.85,0.9,bicubic
legacy_seresnet50.in1k,224,6.0667,93.9333,32.3867,67.6133,28.09,0.875,bilinear
resnet152.tv_in1k,224,6.0533,93.9467,31.4667,68.5333,60.19,0.875,bilinear
tf_efficientnet_cc_b0_4e.in1k,224,6.0,94.0,29.5067,70.4933,13.31,0.875,bicubic
mobilenetv1_125.ra4_e3600_r224_in1k,256,5.9867,94.0133,30.4533,69.5467,6.27,1.0,bicubic
resnet26t.ra2_in1k,256,5.96,94.04,31.8933,68.1067,16.01,0.94,bicubic
tf_efficientnetv2_b0.in1k,224,5.92,94.08,30.6133,69.3867,7.14,0.875,bicubic
mixer_l16_224.goog_in21k_ft_in1k,224,5.9067,94.0933,18.2267,81.7733,208.2,0.875,bicubic
wide_resnet50_2.tv_in1k,224,5.88,94.12,31.8667,68.1333,68.88,0.875,bilinear
dla102.in1k,224,5.8533,94.1467,32.7333,67.2667,33.27,0.875,bilinear
resnetv2_18d.ra4_e3600_r224_in1k,288,5.8,94.2,29.8,70.2,11.71,1.0,bicubic
resnet50.ram_in1k,224,5.8,94.2,29.08,70.92,25.56,0.875,bicubic
resnetrs50.tf_in1k,160,5.7867,94.2133,27.6533,72.3467,35.69,0.91,bicubic
regnetx_040.pycls_in1k,224,5.7733,94.2267,31.2133,68.7867,22.12,0.875,bicubic
convnext_atto_ols.a2_in1k,224,5.76,94.24,29.4533,70.5467,3.7,0.875,bicubic
selecsls60.in1k,224,5.7467,94.2533,32.3467,67.6533,30.67,0.875,bicubic
resnet50.bt_in1k,224,5.68,94.32,31.8933,68.1067,25.56,0.875,bicubic
mobilenetv3_large_100.ra4_e3600_r224_in1k,224,5.64,94.36,29.0933,70.9067,5.48,0.95,bicubic
regnety_016.pycls_in1k,224,5.6133,94.3867,30.4933,69.5067,11.2,0.875,bicubic
hardcorenas_c.miil_green_in1k,224,5.6,94.4,30.1467,69.8533,5.52,0.875,bilinear
resnet34.ra4_e3600_r224_in1k,224,5.5867,94.4133,31.0133,68.9867,21.8,0.9,bicubic
hrnet_w18_small_v2.gluon_in1k,224,5.5867,94.4133,31.8533,68.1467,15.6,0.875,bicubic
resnet18d.ra4_e3600_r224_in1k,288,5.5333,94.4667,29.24,70.76,11.71,1.0,bicubic
res2next50.in1k,224,5.5333,94.4667,30.6533,69.3467,24.67,0.875,bilinear
resnext50_32x4d.a3_in1k,160,5.52,94.48,27.8533,72.1467,25.03,0.95,bicubic
seresnet50.a3_in1k,224,5.5067,94.4933,30.2133,69.7867,28.09,0.95,bicubic
resnet34.a1_in1k,224,5.48,94.52,27.6,72.4,21.8,0.95,bicubic
cs3darknet_focus_m.c2ns_in1k,256,5.4667,94.5333,31.8667,68.1333,9.3,0.887,bicubic
hrnet_w18.ms_in1k,224,5.4667,94.5333,30.84,69.16,21.3,0.875,bilinear
ghostnetv2_100.in1k,224,5.4533,94.5467,28.8267,71.1733,6.16,0.875,bicubic
tf_efficientnet_lite2.in1k,260,5.36,94.64,31.0,69.0,6.09,0.89,bicubic
resnest14d.gluon_in1k,224,5.3333,94.6667,28.56,71.44,10.61,0.875,bilinear
tf_efficientnet_b0.ap_in1k,224,5.3067,94.6933,28.8533,71.1467,5.29,0.875,bicubic
tf_efficientnetv2_b1.in1k,192,5.2933,94.7067,28.4933,71.5067,8.14,0.882,bicubic
resnext26ts.ra2_in1k,288,5.2933,94.7067,29.4,70.6,10.3,1.0,bicubic
gernet_s.idstcv_in1k,224,5.2667,94.7333,30.0133,69.9867,8.17,0.875,bilinear
efficientvit_m4.r224_in1k,224,5.2533,94.7467,27.7733,72.2267,8.8,0.875,bicubic
tf_efficientnet_em.in1k,240,5.2133,94.7867,30.6933,69.3067,6.9,0.882,bicubic
efficientvit_m3.r224_in1k,224,5.2,94.8,27.4133,72.5867,6.9,0.875,bicubic
resnet34.bt_in1k,288,5.2,94.8,29.3067,70.6933,21.8,0.95,bicubic
xcit_nano_12_p16_224.fb_dist_in1k,224,5.2,94.8,26.6933,73.3067,3.05,1.0,bicubic
tf_efficientnet_b0.aa_in1k,224,5.1867,94.8133,29.0533,70.9467,5.29,0.875,bicubic
densenet121.ra_in1k,224,5.1733,94.8267,29.5333,70.4667,7.98,0.875,bicubic
shvit_s2.in1k,224,5.1733,94.8267,27.3867,72.6133,11.48,0.875,bicubic
convnext_atto.d2_in1k,224,5.16,94.84,28.8533,71.1467,3.7,0.875,bicubic
repvgg_b1g4.rvgg_in1k,224,5.1067,94.8933,30.4667,69.5333,39.97,0.875,bilinear
mobilenetv1_100h.ra4_e3600_r224_in1k,256,5.0933,94.9067,28.48,71.52,5.28,0.95,bicubic
mobilenetv4_conv_small.e3600_r256_in1k,320,5.0933,94.9067,29.9867,70.0133,3.77,1.0,bicubic
mobilenetv3_large_100.ra_in1k,224,5.08,94.92,28.0533,71.9467,5.48,0.875,bicubic
res2net50_26w_4s.in1k,224,5.0667,94.9333,29.0533,70.9467,25.7,0.875,bilinear
tf_mixnet_m.in1k,224,5.04,94.96,28.32,71.68,5.01,0.875,bicubic
vit_tiny_r_s16_p8_224.augreg_in21k_ft_in1k,224,4.9733,95.0267,26.8133,73.1867,6.34,0.9,bicubic
hardcorenas_a.miil_green_in1k,224,4.96,95.04,27.9467,72.0533,5.26,0.875,bilinear
mobilenetv1_125.ra4_e3600_r224_in1k,224,4.9467,95.0533,28.28,71.72,6.27,0.9,bicubic
regnetx_004_tv.tv2_in1k,224,4.9333,95.0667,27.4533,72.5467,5.5,0.965,bicubic
mixnet_s.ft_in1k,224,4.92,95.08,28.84,71.16,4.13,0.875,bicubic
regnetx_032.pycls_in1k,224,4.88,95.12,29.88,70.12,15.3,0.875,bicubic
res2net50_14w_8s.in1k,224,4.88,95.12,28.44,71.56,25.06,0.875,bilinear
tf_efficientnetv2_b0.in1k,192,4.8533,95.1467,26.5733,73.4267,7.14,0.875,bicubic
repghostnet_130.in1k,224,4.84,95.16,29.48,70.52,5.48,0.875,bicubic
hardcorenas_b.miil_green_in1k,224,4.8267,95.1733,27.7733,72.2267,5.18,0.875,bilinear
mobilenetv3_rw.rmsp_in1k,224,4.8133,95.1867,29.8533,70.1467,5.48,0.875,bicubic
xcit_nano_12_p16_224.fb_in1k,224,4.8133,95.1867,25.2533,74.7467,3.05,1.0,bicubic
resnet50c.gluon_in1k,224,4.7867,95.2133,27.76,72.24,25.58,0.875,bicubic
starnet_s2.in1k,224,4.7467,95.2533,27.68,72.32,3.68,0.875,bicubic
mobilenetv4_conv_small.e2400_r224_in1k,256,4.6933,95.3067,26.9867,73.0133,3.77,0.95,bicubic
fasternet_t1.in1k,224,4.6933,95.3067,26.4133,73.5867,7.6,1.0,bicubic
resnext26ts.ra2_in1k,256,4.6933,95.3067,28.8,71.2,10.3,0.9,bicubic
resnext50_32x4d.tv_in1k,224,4.68,95.32,29.84,70.16,25.03,0.875,bilinear
selecsls42b.in1k,224,4.6533,95.3467,28.3067,71.6933,32.46,0.875,bicubic
densenet161.tv_in1k,224,4.6267,95.3733,29.4533,70.5467,28.68,0.875,bicubic
resnetv2_18.ra4_e3600_r224_in1k,288,4.6133,95.3867,27.04,72.96,11.69,1.0,bicubic
swiftformer_xs.dist_in1k,224,4.6133,95.3867,26.36,73.64,3.48,0.95,bicubic
mobilenetv1_100.ra4_e3600_r224_in1k,256,4.6133,95.3867,27.1067,72.8933,4.23,0.95,bicubic
starnet_s1.in1k,224,4.56,95.44,25.84,74.16,2.87,0.875,bicubic
resnet101.tv_in1k,224,4.56,95.44,29.0133,70.9867,44.55,0.875,bilinear
mobileone_s2.apple_in1k,224,4.48,95.52,28.8667,71.1333,7.88,0.9,bilinear
tf_efficientnet_lite1.in1k,240,4.48,95.52,28.32,71.68,5.42,0.882,bicubic
mobilenetv2_120d.ra_in1k,224,4.4667,95.5333,29.12,70.88,5.83,0.875,bicubic
resnet34.a2_in1k,224,4.4267,95.5733,24.4133,75.5867,21.8,0.95,bicubic
tf_efficientnet_b0.in1k,224,4.4133,95.5867,26.76,73.24,5.29,0.875,bicubic
resnet50d.a3_in1k,160,4.3733,95.6267,26.1467,73.8533,25.58,0.95,bicubic
pvt_v2_b0.in1k,224,4.3467,95.6533,25.7067,74.2933,3.67,0.9,bicubic
shvit_s1.in1k,224,4.3333,95.6667,24.7333,75.2667,6.33,0.875,bicubic
inception_next_atto.sail_in1k,224,4.3333,95.6667,27.4267,72.5733,4.16,0.875,bicubic
vit_base_patch32_224.sam_in1k,224,4.3067,95.6933,24.3067,75.6933,88.22,0.9,bicubic
tinynet_b.in1k,188,4.2533,95.7467,26.8,73.2,3.73,0.875,bicubic
repghostnet_111.in1k,224,4.24,95.76,26.3067,73.6933,4.54,0.875,bicubic
mobilenetv1_100h.ra4_e3600_r224_in1k,224,4.2267,95.7733,25.7867,74.2133,5.28,0.875,bicubic
mobilenetv4_conv_small.e1200_r224_in1k,256,4.2267,95.7733,26.1467,73.8533,3.77,0.95,bicubic
fbnetc_100.rmsp_in1k,224,4.2133,95.7867,25.88,74.12,5.57,0.875,bilinear
mobilenetv1_100.ra4_e3600_r224_in1k,224,4.1733,95.8267,25.28,74.72,4.23,0.875,bicubic
edgenext_xx_small.in1k,288,4.1733,95.8267,24.0,76.0,1.33,1.0,bicubic
resnet50.am_in1k,224,4.1333,95.8667,28.5467,71.4533,25.56,0.875,bicubic
efficientnet_es_pruned.in1k,224,4.12,95.88,26.8,73.2,5.44,0.875,bicubic
mobilenetv4_conv_small.e3600_r256_in1k,256,4.0667,95.9333,25.7067,74.2933,3.77,0.95,bicubic
resnet50.gluon_in1k,224,4.0533,95.9467,26.8,73.2,25.56,0.875,bicubic
resnet26d.bt_in1k,224,4.04,95.96,28.36,71.64,16.01,0.875,bicubic
densenet201.tv_in1k,224,3.9867,96.0133,27.2667,72.7333,20.01,0.875,bicubic
convnext_zepto_rms_ols.ra4_e3600_r224_in1k,224,3.9733,96.0267,24.16,75.84,2.16,0.9,bicubic
tf_mixnet_s.in1k,224,3.9467,96.0533,25.2533,74.7467,4.13,0.875,bicubic
semnasnet_100.rmsp_in1k,224,3.9467,96.0533,26.92,73.08,3.89,0.875,bicubic
mobilevitv2_050.cvnets_in1k,256,3.9333,96.0667,23.6667,76.3333,1.37,0.888,bicubic
dpn68.mx_in1k,224,3.9067,96.0933,25.6,74.4,12.61,0.875,bicubic
resnet26.bt_in1k,288,3.9067,96.0933,28.1333,71.8667,16.0,0.95,bicubic
resnetv2_18d.ra4_e3600_r224_in1k,224,3.8933,96.1067,24.6267,75.3733,11.71,0.9,bicubic
repvgg_a2.rvgg_in1k,224,3.8533,96.1467,27.3067,72.6933,28.21,0.875,bilinear
tf_efficientnet_es.in1k,224,3.84,96.16,26.0933,73.9067,5.44,0.875,bicubic
resnet18.a1_in1k,288,3.8133,96.1867,23.0,77.0,11.69,1.0,bicubic
semnasnet_075.rmsp_in1k,224,3.8,96.2,26.6,73.4,2.91,0.875,bicubic
mobilevit_xxs.cvnets_in1k,256,3.8,96.2,22.1333,77.8667,1.27,0.9,bicubic
resnet18d.ra2_in1k,288,3.76,96.24,25.72,74.28,11.71,0.95,bicubic
edgenext_xx_small.in1k,256,3.76,96.24,23.4533,76.5467,1.33,0.9,bicubic
resnet18.fb_ssl_yfcc100m_ft_in1k,224,3.7467,96.2533,25.2933,74.7067,11.69,0.875,bilinear
regnety_008.pycls_in1k,224,3.7467,96.2533,26.8667,73.1333,6.26,0.875,bicubic
mobilenetv4_conv_small.e1200_r224_in1k,224,3.72,96.28,24.4667,75.5333,3.77,0.875,bicubic
densenet169.tv_in1k,224,3.7067,96.2933,25.5733,74.4267,14.15,0.875,bicubic
convnext_zepto_rms.ra4_e3600_r224_in1k,224,3.6667,96.3333,23.4,76.6,2.16,0.875,bicubic
mobilenetv2_140.ra_in1k,224,3.6667,96.3333,26.4533,73.5467,6.11,0.875,bicubic
tf_mobilenetv3_large_100.in1k,224,3.6533,96.3467,24.96,75.04,5.48,0.875,bilinear
mobilenetv4_conv_small.e2400_r224_in1k,224,3.6533,96.3467,24.4133,75.5867,3.77,0.875,bicubic
dla60.in1k,224,3.64,96.36,28.0133,71.9867,22.04,0.875,bilinear
res2net50_48w_2s.in1k,224,3.6,96.4,26.1867,73.8133,25.29,0.875,bilinear
repghostnet_100.in1k,224,3.56,96.44,24.32,75.68,4.07,0.875,bicubic
efficientnet_lite0.ra_in1k,224,3.5467,96.4533,26.32,73.68,4.65,0.875,bicubic
efficientvit_m2.r224_in1k,224,3.5467,96.4533,21.6,78.4,4.19,0.875,bicubic
seresnet50.a3_in1k,160,3.5333,96.4667,22.6267,77.3733,28.09,0.95,bicubic
regnetx_016.pycls_in1k,224,3.5333,96.4667,26.3467,73.6533,9.19,0.875,bicubic
regnety_006.pycls_in1k,224,3.5333,96.4667,25.1067,74.8933,6.06,0.875,bicubic
spnasnet_100.rmsp_in1k,224,3.5333,96.4667,24.3867,75.6133,4.42,0.875,bilinear
resnet18d.ra4_e3600_r224_in1k,224,3.4933,96.5067,24.56,75.44,11.71,0.9,bicubic
resnet34.a3_in1k,224,3.4,96.6,23.24,76.76,21.8,0.95,bicubic
ghostnet_100.in1k,224,3.4,96.6,25.1867,74.8133,5.18,0.875,bicubic
resnet50.a3_in1k,160,3.3733,96.6267,23.6,76.4,25.56,0.95,bicubic
cs3darknet_focus_s.ra4_e3600_r256_in1k,320,3.36,96.64,22.84,77.16,3.27,1.0,bicubic
legacy_seresnet34.in1k,224,3.32,96.68,23.7067,76.2933,21.96,0.875,bilinear
resnet18.a2_in1k,288,3.3067,96.6933,22.2533,77.7467,11.69,1.0,bicubic
resnet34.bt_in1k,224,3.2533,96.7467,24.4133,75.5867,21.8,0.875,bicubic
efficientvit_b0.r224_in1k,224,3.2533,96.7467,19.52,80.48,3.41,0.95,bicubic
test_vit3.r160_in1k,160,3.24,96.76,17.1333,82.8667,0.93,0.95,bicubic
dla34.in1k,224,3.24,96.76,23.6667,76.3333,15.74,0.875,bilinear
tinynet_c.in1k,184,3.2,96.8,21.36,78.64,2.46,0.875,bicubic
mnasnet_100.rmsp_in1k,224,3.1333,96.8667,24.3067,75.6933,4.38,0.875,bicubic
mobilenetv2_110d.ra_in1k,224,3.1333,96.8667,24.7867,75.2133,4.52,0.875,bicubic
regnety_004.pycls_in1k,224,3.08,96.92,22.6133,77.3867,4.34,0.875,bicubic
tf_efficientnet_lite0.in1k,224,3.0533,96.9467,22.8267,77.1733,4.65,0.875,bicubic
resnetv2_18.ra4_e3600_r224_in1k,224,3.04,96.96,22.1733,77.8267,11.69,0.9,bicubic
mobileone_s1.apple_in1k,224,3.04,96.96,25.0267,74.9733,4.83,0.9,bilinear
repghostnet_080.in1k,224,3.0267,96.9733,22.6267,77.3733,3.28,0.875,bicubic
skresnet18.ra_in1k,224,3.0267,96.9733,22.68,77.32,11.96,0.875,bicubic
efficientvit_m1.r224_in1k,224,2.9067,97.0933,19.5733,80.4267,2.98,0.875,bicubic
tf_mobilenetv3_large_075.in1k,224,2.8933,97.1067,21.7067,78.2933,3.99,0.875,bilinear
vgg19_bn.tv_in1k,224,2.8533,97.1467,23.5467,76.4533,143.68,0.875,bilinear
tinynet_d.in1k,152,2.7733,97.2267,17.7333,82.2667,2.34,0.875,bicubic
regnetx_008.pycls_in1k,224,2.72,97.28,22.36,77.64,7.26,0.875,bicubic
resnet14t.c3_in1k,224,2.72,97.28,19.8267,80.1733,10.08,0.95,bicubic
cs3darknet_focus_s.ra4_e3600_r256_in1k,256,2.6667,97.3333,20.6,79.4,3.27,0.887,bicubic
lcnet_100.ra2_in1k,224,2.6533,97.3467,20.5067,79.4933,2.95,0.875,bicubic
resnet34.gluon_in1k,224,2.64,97.36,21.6533,78.3467,21.8,0.875,bicubic
hrnet_w18_small_v2.ms_in1k,224,2.6267,97.3733,23.6,76.4,15.6,0.875,bilinear
fasternet_t0.in1k,224,2.6267,97.3733,19.1733,80.8267,3.91,1.0,bicubic
test_vit2.r160_in1k,160,2.6133,97.3867,13.36,86.64,0.46,0.95,bicubic
hrnet_w18_small.gluon_in1k,224,2.6,97.4,20.5867,79.4133,13.19,0.875,bicubic
repvgg_b0.rvgg_in1k,224,2.6,97.4,23.9067,76.0933,15.82,0.875,bilinear
test_convnext.r160_in1k,160,2.5733,97.4267,13.5867,86.4133,0.27,0.95,bicubic
vgg16_bn.tv_in1k,224,2.56,97.44,23.5867,76.4133,138.37,0.875,bilinear
vgg16.tv_in1k,224,2.56,97.44,19.9733,80.0267,138.36,0.875,bilinear
mobilenetv4_conv_small_050.e3000_r224_in1k,256,2.5467,97.4533,16.8533,83.1467,2.24,0.95,bicubic
resnet18d.ra2_in1k,224,2.52,97.48,21.5333,78.4667,11.71,0.875,bicubic
legacy_seresnet18.in1k,224,2.4667,97.5333,19.88,80.12,11.78,0.875,bicubic
regnetx_006.pycls_in1k,224,2.4667,97.5333,20.72,79.28,6.2,0.875,bicubic
densenet121.tv_in1k,224,2.4667,97.5333,22.5333,77.4667,7.98,0.875,bicubic
test_nfnet.r160_in1k,160,2.4533,97.5467,11.8133,88.1867,0.38,0.95,bicubic
resnet18.a1_in1k,224,2.44,97.56,18.4667,81.5333,11.69,0.95,bicubic
resnet26.bt_in1k,224,2.4,97.6,22.84,77.16,16.0,0.875,bicubic
test_efficientnet_evos.r160_in1k,160,2.32,97.68,11.84,88.16,0.36,0.95,bicubic
test_efficientnet_gn.r160_in1k,160,2.28,97.72,11.7067,88.2933,0.36,0.95,bicubic
test_vit.r160_in1k,160,2.28,97.72,12.6667,87.3333,0.37,0.95,bicubic
lcnet_075.ra2_in1k,224,2.28,97.72,17.1333,82.8667,2.36,0.875,bicubic
efficientvit_m0.r224_in1k,224,2.2667,97.7333,16.4133,83.5867,2.35,0.875,bicubic
repghostnet_058.in1k,224,2.2533,97.7467,18.4267,81.5733,2.55,0.875,bicubic
resnet34.a3_in1k,160,2.2533,97.7467,18.28,81.72,21.8,0.95,bicubic
resnet18.a3_in1k,224,2.2533,97.7467,17.52,82.48,11.69,0.95,bicubic
mobilenetv3_small_075.lamb_in1k,224,2.2267,97.7733,15.7333,84.2667,2.04,0.875,bicubic
mobilenetv2_100.ra_in1k,224,2.1733,97.8267,19.7333,80.2667,3.5,0.875,bicubic
test_resnet.r160_in1k,160,2.1467,97.8533,11.2133,88.7867,0.47,0.95,bilinear
tf_mobilenetv3_small_100.in1k,224,2.1467,97.8533,16.7733,83.2267,2.54,0.875,bilinear
repvgg_a1.rvgg_in1k,224,2.1467,97.8533,21.2267,78.7733,14.09,0.875,bilinear
test_efficientnet_ln.r160_in1k,160,2.1333,97.8667,10.4933,89.5067,0.36,0.95,bicubic
regnety_002.pycls_in1k,224,2.1333,97.8667,18.64,81.36,3.16,0.875,bicubic
resnet14t.c3_in1k,176,2.1333,97.8667,16.96,83.04,10.08,0.875,bicubic
mobileone_s0.apple_in1k,224,2.1067,97.8933,17.68,82.32,5.29,0.875,bilinear
vgg19.tv_in1k,224,2.1067,97.8933,20.48,79.52,143.67,0.875,bilinear
vgg13_bn.tv_in1k,224,2.08,97.92,20.0267,79.9733,133.05,0.875,bilinear
test_byobnet.r160_in1k,160,2.0533,97.9467,11.3333,88.6667,0.46,0.95,bicubic
test_efficientnet.r160_in1k,160,2.0133,97.9867,10.44,89.56,0.36,0.95,bicubic
test_convnext3.r160_in1k,160,2.0133,97.9867,13.16,86.84,0.47,0.95,bicubic
regnetx_004.pycls_in1k,224,1.9733,98.0267,19.08,80.92,5.16,0.875,bicubic
resnet18.a2_in1k,224,1.9733,98.0267,17.4667,82.5333,11.69,0.95,bicubic
tf_mobilenetv3_small_075.in1k,224,1.96,98.04,15.0133,84.9867,2.04,0.875,bilinear
mobilenetv3_small_100.lamb_in1k,224,1.9467,98.0533,16.92,83.08,2.54,0.875,bicubic
tinynet_e.in1k,106,1.9333,98.0667,13.9867,86.0133,2.04,0.875,bicubic
repghostnet_050.in1k,224,1.92,98.08,16.3467,83.6533,2.31,0.875,bicubic
mobilenetv4_conv_small_050.e3000_r224_in1k,224,1.8933,98.1067,15.44,84.56,2.24,0.875,bicubic
test_convnext2.r160_in1k,160,1.8667,98.1333,13.2133,86.7867,0.48,0.95,bicubic
vgg13.tv_in1k,224,1.84,98.16,17.9333,82.0667,133.05,0.875,bilinear
resnet34.tv_in1k,224,1.84,98.16,19.8133,80.1867,21.8,0.875,bilinear
lcnet_050.ra2_in1k,224,1.7867,98.2133,13.1067,86.8933,1.88,0.875,bicubic
mobilenetv3_small_050.lamb_in1k,224,1.7733,98.2267,12.44,87.56,1.59,0.875,bicubic
mnasnet_small.lamb_in1k,224,1.76,98.24,15.0267,84.9733,2.03,0.875,bicubic
vgg11_bn.tv_in1k,224,1.7333,98.2667,18.1067,81.8933,132.87,0.875,bilinear
dla46x_c.in1k,224,1.72,98.28,16.3733,83.6267,1.07,0.875,bilinear
tf_mobilenetv3_large_minimal_100.in1k,224,1.6533,98.3467,17.3467,82.6533,3.92,0.875,bilinear
mobilenetv2_050.lamb_in1k,224,1.64,98.36,14.0533,85.9467,1.97,0.875,bicubic
resnet10t.c3_in1k,224,1.64,98.36,15.9067,84.0933,5.44,0.95,bicubic
vgg11.tv_in1k,224,1.6133,98.3867,15.9067,84.0933,132.86,0.875,bilinear
resnet18.gluon_in1k,224,1.6,98.4,16.7733,83.2267,11.69,0.875,bicubic
dla60x_c.in1k,224,1.6,98.4,17.76,82.24,1.32,0.875,bilinear
hrnet_w18_small.ms_in1k,224,1.5067,98.4933,18.12,81.88,13.19,0.875,bilinear
repvgg_a0.rvgg_in1k,224,1.4933,98.5067,17.4667,82.5333,9.11,0.875,bilinear
dla46_c.in1k,224,1.4933,98.5067,15.12,84.88,1.3,0.875,bilinear
resnet10t.c3_in1k,176,1.4267,98.5733,14.1333,85.8667,5.44,0.875,bicubic
resnet18.a3_in1k,160,1.3867,98.6133,13.7067,86.2933,11.69,0.95,bicubic
regnetx_002.pycls_in1k,224,1.2933,98.7067,14.9067,85.0933,2.68,0.875,bicubic
tf_mobilenetv3_small_minimal_100.in1k,224,1.1333,98.8667,11.4133,88.5867,2.04,0.875,bilinear
resnet18.tv_in1k,224,1.12,98.88,16.2,83.8,11.69,0.875,bilinear
resmlp_24_224.fb_dino,224,0.48,99.52,2.32,97.68,30.02,0.875,bicubic
resmlp_12_224.fb_dino,224,0.4133,99.5867,2.4267,97.5733,15.35,0.875,bicubic
resnet50.tv_in1k,224,0.04,99.96,14.36,85.64,25.56,0.875,bilinear
